cod_institucion;nom_institucion;res_acreditacion;nom_programa;metodologia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;2413;LICENCIATURA EN CIENCIAS SOCIALES;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;;ARQUITECTURA;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;3059;LICENCIATURA EN MATEMATICAS Y FISICA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;955;LICENCIATURA EN IDIOMAS;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;955;LICENCIATURA EN QUIMICA Y BIOLOGIA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;955;TECNOLOGIA AGROPECUARIA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;955;ADMINISTRACION AGROPECUARIA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;4426;LICENCIATURA EN ESPAÑOL Y LITERATURA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;1390;ADMINISTRACION DE EMPRESAS;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;2681;EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;2680;LICENCIATURA EN BIOLOGIA Y QUIMICA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;3060;CONTADURIA PUBLICA;A distancia
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;4261;TRABAJO SOCIAL;A distancia
1119;UNIVERSIDAD DE LOS LLANOS;20270;LICENCIATURA EN EDUCACION FISICA Y DEPORTES;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;6244;MAESTRIA EN CIENCIAS BIOLOGICAS;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;5537;LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;5538;LICENCIATURA EN LENGUAS MODERNAS CON ENFASIS EN INGLES;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;3414;LICENCIATURA EN EDUCACIÓN INFANTIL;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;12650;LICENCIATURA EN CIENCIAS NATURALES;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;9873;ARQUITECTURA;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;826;PSICOLOGIA;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;825;ENFERMERÍA;Presencial
1118;UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA;1309;LICENCIATURA EN CIENCIAS NATURALES;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;11014;MEDICINA VETERINARIA Y ZOOTECNIA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;LICENCIATURA EN PRODUCCION AGROPECUARIA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;11139;LICENCIATURA EN MATEMATICAS Y FISICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;24158;ENFERMERIA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;182;INGENIERIA AGRONOMICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;LICENCIATURA EN EDUCACION BASICA: ENFASIS EN EDUCACION ARTISTICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;LICENCIATURA EN EDUCACION BASICA: ENFASIS EN EDUCACION FISICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;1928;ESPECIALIZACION EN ACUICULTURA - AGUAS CONTINENTALES;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;12795;INGENIERIA DE SISTEMAS;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;25083;INGENIERIA ELECTRONICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;11266;ESPECIALIZACION EN SALUD OCUPACIONAL;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;7820;ESPECIALIZACION EN SALUD FAMILIAR;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;4337;ESPECIALIZACION EN PRODUCCION AGRICOLA TROPICAL SOSTENIBLE;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;8661;ECONOMIA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;7563;LICENCIATURA EN PEDAGOGIA INFANTIL;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;17071;ESPECIALIZACION EN GESTION AMBIENTAL SOSTENIBLE;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;4532;ESPECIALIZACION EN ADMINISTRACION EN SALUD;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;6011;ADMINISTRACION DE EMPRESAS;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;;ESPECIALIZACION EN SALUD FAMILIAR;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;15200;ESPECIALIZACION EN EPIDEMIOLOGIA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;TECNOLOGIA EN MERCADEO AGROPECUARIO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;130;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;16776;MERCADEO;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;24513;MAESTRIA EN ACUICULTURA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;1246;CONTADURIA PUBLICA;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;9833;ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS;A distancia
1119;UNIVERSIDAD DE LOS LLANOS;22958;LICENCIATURA EN EDUCACIÓN INFANTIL;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;10719;LICENCIATURA EN MATEMATICAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;1779;TECNOLOGIA EN PRODUCCION AGROINDUSTRIAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;2581;MAESTRIA EN CIENCIAS AMBIENTALES;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;1301;MAESTRIA EN EDUCACION;Presencial
1119;UNIVERSIDAD DE LOS LLANOS;17189;LICENCIATURA EN EDUCACION FISICA Y DEPORTE;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;ESPECIALIZACION EN FISICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;11721;LICENCIATURA EN MATEMATICAS Y FISICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;473;ENFERMERIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;5982;ADMINISTRACION DE EMPRESAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3069;CONTADURIA PUBLICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3294;INGENIERIA AGROINDUSTRIAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;2942;INGENIERIA DE SISTEMAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;LICENCIATURA EN CIENCIAS NATURALES Y MEDIO AMBIENTE;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;11032;COMERCIO INTERNACIONAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;CONTADURIA PUBLICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;ADMINISTRACION DE EMPRESAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;825;INSTRUMENTACION QUIRURGICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;8452;ECONOMIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;6783;INGENIERIA AMBIENTAL Y SANITARIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;15489;INGENIERIA ELECTRONICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;5383;ESPECIALIZACION EN FINANZAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;ESPECIALIZACION EN FINANZAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;14435;DERECHO;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;559;ESPECIALIZACION EN SISTEMAS DE CALIDAD Y AUDITORIA DE SERVICIOS DE SALUD;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;15094;MICROBIOLOGIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;1484;ESPECIALIZACION EN EPIDEMIOLOGIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;ESPECIALIZACION EN SALUD FAMILIAR;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;21027;ESPECIALIZACION EN GERENCIA EN SALUD;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3053;SOCIOLOGIA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;888;LICENCIATURA EN MATEMATICA E INFORMATICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;10218;LICENCIATURA EN LENGUA CASTELLANA E INGLES;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3998;LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;17217;ADMINISTRACION DE EMPRESAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;;ESPECIALIZACION EN HISTORIA REGIONAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3842;LICENCIATURA EN ARTE Y FOLKLORE;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3974;CONTADURIA PUBLICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3974;CONTADURIA PUBLICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;3974;CONTADURIA PUBLICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;19874;ESPECIALIZACIÓN EN SALUD MENTAL;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;21817;TÉCNICA PROFESIONAL EN PRODUCCIÓN ACUÍCOLA CONTINENTAL;A distancia
1120;UNIVERSIDAD POPULAR DEL CESAR;21818;TECNOLOGÍA EN ADMINISTRACIÓN DE LA PRODUCCIÓN ACUÍCOLA;A distancia
1122;UNIVERSIDAD DEL PACIFICO;6554;TECNOLOGIA EN GESTION HOTELERA Y TURISTICA;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;17757;TECNOLOGIA AGROPECUARIA;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;19495;ADMINISTRACION DE EMPRESAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;29535;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;1993;LICENCIATURA EN ESPA¿OL E INGL¿S;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;4524;MÚSICA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;11721;LICENCIATURA EN MATEMATICAS;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;12587;LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA;Presencial
1120;UNIVERSIDAD POPULAR DEL CESAR;12578;MAESTRÍA EN PEDAGOGÍA AMBIENTAL PARA EL DESARROLLO SOSTENIBLE;A distancia
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;5400;TECNOLOGIA EN ASISTENCIA GERENCIAL;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;5401;TECNOLOGIA EN ASISTENCIA GERENCIAL;A distancia
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;16121;TECNOLOGIA EN DELINEANTES DE ARQUITECTURA E INGENIERIA;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;2534;BACTERIOLOGIA Y LABORATORIO CLINICO;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;16030;TRABAJO SOCIAL;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;;ESPECIALIZACION EN ATENCION SOCIAL INTEGRAL EN SALUD MENTAL;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;8456;ADMINISTRACION DE EMPRESAS COMERCIALES;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;3965;ESPECIALIZACION EN GERENCIA EN SALUD OCUPACIONAL;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;;ESPECIALIZACION GERENCIA DE LABORATORIOS;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;11232;CONSTRUCCIÓN Y GESTIÓN EN ARQUITECTURA;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;9703;DERECHO;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;14885;ESPECIALIZACION EN PROMOCION EN SALUD Y DESARROLLO HUMANO;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;15287;TECNOLOGIA EN ADMINISTRACION Y EJECUCION DE CONSTRUCCIONES;Presencial
1205;UNIVERSIDAD DE CARTAGENA;10333;ECONOMIA;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;8535;ECONOMIA;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;19823;MAESTRÍA EN DESARROLLO HUMANO;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;7344;MAESTRÍA EN MICROBIOLOGÍA;Presencial
1121;UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA;17425;ESPECIALIZACIÓN EN METODOLOGÍA BIM PARA EL DESARROLLO DE PROYECTOS DE LA EDIFICACIÓN;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;AGRONOMIA DEL TROPICO HUMEDO;Presencial
1122;UNIVERSIDAD DEL PACIFICO;11977;ARQUITECTURA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;TECNOLOGIA EN AGRONOMIA DEL TROPICO HUMEDO;Presencial
1122;UNIVERSIDAD DEL PACIFICO;16359;SOCIOLOGIA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;SOCIOLOGIA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;TECNOLOGIA EN INFORMATICA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;TECNOLOGIA EN INFORMATICA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;TECNOLOGIA EN INFORMATICA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;;TECNOLOGIA EN INFORMATICA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;826;TECNOLOGIA EN INFORMATICA;Presencial
1122;UNIVERSIDAD DEL PACIFICO;15278;TECNOLOGIA EN ACUICULTURA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;1330;MAESTRIA EN MATEMATICAS;Presencial
1122;UNIVERSIDAD DEL PACIFICO;2027;ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES;Presencial
1122;UNIVERSIDAD DEL PACIFICO;10871;AGRONOMIA;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;2556;CONTADURIA PUBLICA;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;;ADMINISTRACION;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;24649;INGENIERIA DE SISTEMAS;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;;INGENIERIA AGROINDUSTRIAL;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;10702;INGENIERÍA AMBIENTAL Y SANITARIA;Presencial
1123;UNIVERSIDAD POPULAR DEL CESAR;16976;ECONOMÍA;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;INGENIERIA AGRONOMICA;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN CIENCIA POLITICA;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION AMBIENTAL;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN INSTITUCIONES JURIDICO POLITICAS Y DERECHO PUBLICO;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN SALUD OCUPACIONAL;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;ENFERMERIA;Presencial
1124;UNIVERSIDAD NACIONAL DE COLOMBIA;;INGENIERIA AMBIENTAL;Presencial
1125;UNIVERSIDAD NACIONAL DE COLOMBIA;;LINGUISTICA;Presencial
1125;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN ESTUDIOS AMAZONICOS;Presencial
1125;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN SALUD OCUPACIONAL;Presencial
1125;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ESTUDIOS AMAZONICOS;Presencial
1126;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN ESTUDIOS DEL CARIBE;Presencial
1126;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN DERECHO CONSTITUCIONAL;Presencial
1126;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION AMBIENTAL;Presencial
1126;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN PEDAGOGIA DEL INGLES;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;1031;TECNOLOGIA EN SISTEMAS DE INFORMACION EN SALUD;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;TECNOLOGIA DE ALIMENTOS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;7586;TECNOLOGIA QUIMICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6191;TECNOLOGIA EN REGENCIA DE FARMACIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN EDUCACION CIENCIAS NATURALES;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;TECNOLOGIA EN SANEAMIENTO AMBIENTAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;17306;MEDICINA VETERINARIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2041;ZOOTECNIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;8198;ARTES PLASTICAS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;12511;ARTE DRAMATICO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6892;MUSICA- CANTO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;3079;MUSICA INSTRUMENTO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN EDUCACION MUSICAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN EDUCACION PREESCOLAR;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN EDUCACION PRIMARIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;5464;LICENCIATURA EN EDUCACION ESPECIAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;1088;LICENCIATURA EN EDUCACION FISICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN HISTORIA Y FILOSOFIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN GEOGRAFIA E HISTORIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN GEOGRAFIA E HISTORIA;A distancia
1201;UNIVERSIDAD DE ANTIOQUIA;11710;LICENCIATURA EN FILOSOFIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN ESPAÑOL Y LITERATURA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN ESTUDIOS BIBLICOS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;11720;LICENCIATURA EN LENGUAS  EXTRANJERAS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;ESPAÑOL- LITERATURA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN EDUCACION- MECANICA INDUSTRIAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;LICENCIATURA EN ELECTROTECNIA;A distancia
1201;UNIVERSIDAD DE ANTIOQUIA;3242;MICROBIOLOGÍA Y BIOANÁLISIS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;3244;ENFERMERIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;4015;NUTRICION Y DIETETICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;7299;ODONTOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;13749;ANTROPOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;14957;BIBLIOTECOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;COMUNICACION SOCIAL - PERIODISMO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;3130;PSICOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;9083;TRABAJO SOCIAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;12033;SOCIOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;7213;DERECHO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;16185;ECONOMIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2384;ADMINISTRACION DE EMPRESAS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;1018;CONTADURIA PUBLICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;13857;FILOSOFIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6968;HISTORIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;IDIOMAS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;1313;INGENIERIA ELECTRICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;20143;INGENIERIA ELECTRONICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2431;INGENIERIA INDUSTRIAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;185;INGENIERIA MECANICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;INGENIERIA METALURGICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;9268;INGENIERIA QUIMICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;17310;INGENIERIA SANITARIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2204;BIOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;20144;FISICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2157;MATEMATICAS;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;23755;QUIMICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;3990;QUIMICA FARMACEUTICA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;ESPECIALIZACION EN SUPERVISION EDUCATIVA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;11563;ESPECIALIZACION EN CIRUGIA GENERAL;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;15557;ESPECIALIZACION EN DERMATOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;;ESPECIALIZACION EN EPIDEMIOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;9818;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;16709;ESPECIALIZACION EN MEDICINA FISICA Y REHABILITACION;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6302;ESPECIALIZACION EN MEDICINA INTERNA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6303;ESPECIALIZACION EN NEFROLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2547;ESPECIALIZACION EN NEUROCIRUGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;9602;ESPECIALIZACION EN NEUROLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6394;ESPECIALIZACION EN OFTALMOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6402;ESPECIALIZACION EN ORTOPEDIA Y TRAUMATOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6298;ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;6396;ESPECIALIZACION EN PATOLOGIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;2532;ESPECIALIZACION EN PEDIATRIA;Presencial
1201;UNIVERSIDAD DE ANTIOQUIA;4318;ESPECIALIZACION EN PSIQUIATRIA;Presencial
